"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
1.30585367555677,8.02963434997081,14.1338694546668,4.61569601239169e-37,1.26104661471885e-34,73.4456505562393,"ELTD1"
1.61747976748114,12.766332162907,14.1121168841943,5.67087932309879e-37,1.52810776937913e-34,73.2419466901161,"COL1A1"
1.76332933464948,6.43648109250153,14.0992152276367,6.40709420186066e-37,1.70316148709191e-34,73.1211767439807,"LRRK2"
1.30410769431414,6.60887446034239,14.0928795172333,6.80279972282281e-37,1.78423831130197e-34,73.0618827023694,"MYCT1"
1.06783804130809,9.06313610935092,14.0774631054693,7.87047779416101e-37,2.03710748274923e-34,72.9176418510301,"ADCY3"
1.2958558459605,8.1112680557823,13.9579935828341,2.43149951103001e-36,6.21169180278848e-34,71.8016350783732,"CXorf36"
1.31715685695402,9.15086040318008,13.9541612331107,2.52095682174274e-36,6.35765918467966e-34,71.7658887659157,"RAB31"
1.08627585294787,8.23104050714166,13.9388358411806,2.91272489278199e-36,7.25268498302714e-34,71.622974190859,"GAB2"
1.12155922662656,7.82328758506675,13.9192392056301,3.50335412341767e-36,8.51062105893346e-34,71.4403066484418,"CALHM2"
2.0634664937381,7.04289694813548,13.9192060101179,3.50444972687515e-36,8.51062105893346e-34,71.4399972950379,"ITGA9"
0.998364416247024,6.81591321972119,13.914051646657,3.67878063141867e-36,8.82503582934593e-34,71.3919661508651,"SCARF1"
1.78685381314236,7.76269142548579,13.9026993080021,4.09384733170955e-36,9.67294568918128e-34,71.2862003704282,"SLIT3"
1.96017063260594,3.8706188152321,13.9017504546712,4.13058531793619e-36,9.67294568918128e-34,71.2773615724711,"ZNF366"
1.49299368457731,8.44351790165475,13.8775233853772,5.18857516365182e-36,1.20075837699053e-33,71.0517506703187,"SYT11"
1.86728396699013,6.17829393248805,13.8511987780032,6.64649337936237e-36,1.52026943331904e-33,70.8067603211081,"FAM38B"
0.96551286334646,8.56146935487857,13.849368523336,6.76187549334073e-36,1.52888336585639e-33,70.789732999325,"FCHSD2"
1.32010969574415,7.43265090355645,13.8245386093523,8.5395885834373e-36,1.90888917073631e-33,70.5588110463919,"FLI1"
1.27345437316304,8.54900703528977,13.8192912906097,8.97122007955464e-36,1.9828412380328e-33,70.5100285955452,"RGL1"
1.55050324970108,7.19058137466732,13.8017267570629,1.05806641680665e-35,2.31258049833374e-33,70.3467842938079,"PRDM1"
1.170614567619,12.7987415882876,13.7988731772482,1.086806615964e-35,2.32710781051198e-33,70.3202700336287,"VIM"
1.57544437627528,7.2850455716381,13.7987197904796,1.08837333418282e-35,2.32710781051198e-33,70.3188448826462,"STARD8"
1.18092338289428,7.42709792539381,13.7830191698617,1.26125646536043e-35,2.66776085269946e-33,70.1729961670374,"ELMO1"
0.970108992201665,8.13912051050704,13.7807610496252,1.28827838432203e-35,2.69592809553177e-33,70.1520244529014,"STK10"
1.28115872463517,11.3521801976122,13.7764546860104,1.34142143360408e-35,2.77758958109746e-33,70.1120335382728,"VWF"
2.43132691696742,4.82291502933971,13.7553284517986,1.63554287889729e-35,3.34485800598063e-33,69.9159089478803,"PRKG1"
1.27613552749536,6.00619376722007,13.7544298623172,1.64938857495868e-35,3.34485800598063e-33,69.9075692719114,"RASGRP3"
1.59220457427722,8.05058038047358,13.7492185738852,1.73202142504534e-35,3.45727020304703e-33,69.8592078562649,"CALCRL"
1.85035169245821,6.22197226490817,13.7487303533736,1.73997127803191e-35,3.45727020304703e-33,69.8546774387712,"ADAMTS2"
1.79714396566571,7.55539783536156,13.7370246995248,1.94186480070647e-35,3.81984224946969e-33,69.7460723977894,"ABCC9"
1.36594645738573,8.24041473470706,13.7176248077644,2.329181091196e-35,4.53636844009074e-33,69.5661521894057,"DLC1"
1.64347105950265,7.49003493561325,13.7120103113858,2.45501822043397e-35,4.73457484452515e-33,69.5140985208281,"ELK3"
1.26084526946021,6.68921485764962,13.7038019479683,2.65129194439328e-35,5.06345279982138e-33,69.4380099411399,"AFAP1L1"
0.682313885284904,9.62023146868503,13.6990198262895,2.77277435067326e-35,5.21939830703496e-33,69.3936888496445,"TBC1D2B"
1.37737293259542,9.86447603897425,13.6985113303409,2.78601404218734e-35,5.21939830703496e-33,69.3889763912803,"PLS3"
0.919870779527952,6.08959692010005,13.6886890089213,3.05449423386385e-35,5.66839208248452e-33,69.297960774441,"TM6SF1"
1.01340957368261,8.40860178152833,13.6664360933103,3.76204706184561e-35,6.91618950967897e-33,69.0918468507144,"SHANK3"
1.83580191536363,9.71262516670805,13.6629068545928,3.8883922781108e-35,7.08227449099236e-33,69.0591688698337,"COL14A1"
1.20024853610948,7.75751762772826,13.6551163582112,4.18246865448464e-35,7.5480129268227e-33,68.9870456797585,"CYYR1"
1.1514140148252,9.04508932629965,13.6469621795911,4.51405233123836e-35,8.07235667343543e-33,68.9115713644415,"LRRC32"
1.73216193788271,3.01492220943508,13.6336156263658,5.11427652535906e-35,9.06332734507551e-33,68.7880718375233,"C10orf128"
2.51416678879879,6.18191950684585,13.6320423479962,5.1900804202123e-35,9.11554213803536e-33,68.7735166981798,"KIRREL"
1.48722703983695,8.87132990176904,13.6131951711714,6.19015727892103e-35,1.07758038790846e-32,68.5991996253522,"KDR"
1.53357514127795,8.27475096427467,13.6072533717239,6.54365101531666e-35,1.12782369691776e-32,68.5442621066946,"NFASC"
1.46537463465008,10.2950284965339,13.6064421656767,6.59344848485292e-35,1.12782369691776e-32,68.536762416749,"LTBP2"
