"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
1.74598830928866,6.36608191625833,10.1365679232341,1.22117187720183e-21,2.47646103056054e-19,38.4193663972879,"TMEM130"
1.12269083466489,6.3937375985457,10.1334896776764,1.25214898334622e-21,2.51336965830649e-19,38.3947853760969,"VSIG4"
0.896914730276114,6.7202938543175,10.1107252396085,1.5067870259347e-21,2.99394016031934e-19,38.2131381935849,"MFNG"
1.19436722137655,8.16043728589887,10.1090479214444,1.52746567606215e-21,3.00467773138185e-19,38.1997636424656,"FRZB"
1.01403505666122,7.06931895348593,10.07187289369,2.06549701072821e-21,4.02281105921135e-19,37.9036737744951,"FLT4"
1.46755285984323,5.89263581518584,10.0636266121819,2.20829716317555e-21,4.25876602910061e-19,37.838081347329,"ENPEP"
1.02825229753553,8.0057820944255,10.0566207543139,2.33728937901892e-21,4.46376887132827e-19,37.7823804063794,"MS4A6A"
0.853817668371008,9.34118788521827,10.0482712161229,2.50082432864198e-21,4.73016493929966e-19,37.7160263170496,"CD34"
0.895317088926965,5.20302430209586,10.0366708143221,2.74704562692296e-21,5.14639376449539e-19,37.6238916262124,"ADAMTS7"
0.975083602038429,7.92827536969694,10.0337418687127,2.81292820162454e-21,5.220104778694e-19,37.6006388199827,"ARHGAP4"
1.23205937836594,3.92031540342289,10.0264463292425,2.9839308941907e-21,5.48569202052573e-19,37.5427372505802,"FAM43B"
2.74551132304602,8.65517414590942,10.0154105718673,3.2624074396439e-21,5.94211266159585e-19,37.4551986507318,"COMP"
